query,actual,prediction,score,model,method,correct
palo alto business plan pro 2007 palo-alto-software 99.95,palo alto software business plan pro 2007 palo-alto-software 88.83,palo alto business plan pro 2007 nan 83.99,0.9312779307365417,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
pc cillin internet sec 2007 lics large box 3u trend micro 49.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ) nan 49.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ) nan 49.95,0.834004282951355,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
cakewalk project5 version 2 cakewalk 259.0,cakewalk project5 version 2 software music production software nan 199.0,cakewalk project5 version 2 software music production software nan 199.0,0.8871620893478394,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
magellan mapsend lakes ( usa south ) magellan 114.66,magellan mapsend lakes usa south nan 99.95,magellan mapsend lakes usa south nan 99.95,0.8829309344291687,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
stationery design studio summit software 19.99,stationery design studio ( win 98 me 2000 xp ) nan 19.99,stationery design studio ( win 98 me 2000 xp ) nan 19.99,0.8362042307853699,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple ilife '06 family pack nan 99.99,apple ilife '06 family pack software av production software nan 99.0,0.8552373647689819,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
safekeeper plus bling 39.99,bling software limited safekeeper plus nan 34.75,bling software limited safekeeper plus nan 39.99,0.838641345500946,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
adobe creative suite cs3 web standard upsell [ mac ] adobe 799.0,adobe cs3 web standard upsell nan 819.99,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash nan 799.0,0.8821189999580383,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
quicken legal business pro 2007 nolo press 79.99,nolo quicken legal business pro 2007 nan 67.94,nolo quicken legal business pro 2007 nan 67.94,0.8535794615745544,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
family tree maker 11.2 collector 's edition encore 109.95,family tree maker 11 collector 's edition nan 34.9,family tree maker 11 collector 's edition nan 34.9,0.9094940423965454,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
crystal reports xi professional edition business objects 495.0,business objects crystal reports xi nan 459.99,business objects crystal reports xi nan 459.99,0.8868772983551025,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
microsoft windows xp professional full version with sp2 microsoft 299.99,microsoft windows xp pro sp2 retail nan 299.99,microsoft ( r ) windows ( r ) xp professional edition with sp2 nan 199.99,0.9024556875228882,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
quickverse sermon builder 4.0 findex.com inc 69.95,findex.com inc sermon builder 4.0 nan 43.33,findex.com inc sermon builder 4.0 nan 43.33,0.8174711465835571,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
emedia rock guitar method emedia 39.99,emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ) nan 39.15,emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ) nan 39.15,0.8568711876869202,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
adobe cs3 design standard macosx dvd adobe 399.0,adobe cs3 design standard academic nan 385.99,adobe creative suite 3 web standard complete package academic cd mac nan 369.0,0.8431201577186584,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
zonealarm pro firewall zone labs 39.99,zone labs zonealarm pro nan 30.17,zone labs zonealarm pro nan 30.17,0.8455162644386292,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
punch ! master landscape & home design punch ! software 99.99,punch software 25100 punch ! master landscape and home design punch software 45.99,punch software 25100 punch ! master landscape and home design punch software 45.99,0.8957948684692383,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
starry night galaxy explorer ( pc & mac ) imaginova 9.99,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,0.85806804895401,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
solitaire antics deluxe masque publishing nan,masque publishing solitaire antics deluxe nan 8.46,masque publishing solitaire antics deluxe nan 8.46,0.8523534536361694,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
panda internet security 2007 3-user panda software 69.95,panda software panda internet security 2007 nan 69.99,panda internet security 2007 panda software nan 49.99,0.9063191413879395,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
classification & ecology ( win/mac ) ( jewel case ) fogware publishing 9.99,fogware publishing middle school life science classification & ecology nan 6.84,middle school life science classification & ecology ( pc/mac ) fogware nan 9.99,0.7792227268218994,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
cross stitch design studio ( jewel case ) m-and-r-technologies 9.99,cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59,cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59,0.9475474953651428,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
pitstop pro 7.0 upgr 5.x or below enfocus software 299.0,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below nan 257.97,enfocus software pp7.0-u1-001 pitstop pro 7.0 upgr 5.x or below nan 257.97,0.8972901105880737,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
spy sweeper spanish webroot software 29.95,webroot software inc 31250 spy sweeper spanish win 2000 xp nan 25.97,webroot spy sweeper spanish edition ( pc ) nan 29.99,0.891000509262085,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
photostory on cd & dvd 5 magix entertainment 19.99,magix entertainment corp. photostory on cd & dvd 5 nan 17.55,magix entertainment corp. photostory on cd & dvd 5 nan 17.55,0.9023264646530151,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
3d home architect home v. 8 by encore software encore software 39.99,encore software 10634 3d home architect home v. 8 by nan 33.97,3d home architect home v. 8by encore software nan 33.92,0.9381915926933289,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
printmaster gold v 17.0 encore software 19.99,encore inc printmaster gold v 17.0 nan 17.1,printmaster gold v 17.0 ( win 98 me 2000 xp ) nan 19.95,0.8691394925117493,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
instant immersion japanese deluxe 2.0 topics entertainment 39.99,instant immers japanese dlx 2 . nan 36.11,instant immersion japanese 2.0 nan 22.43,0.8161041736602783,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
marine aquarium + sharks encore software 9.95,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69,marine aquarium + sharks ( win 98 me 2000 xp ) nan 9.95,0.8858489394187927,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
anti-spyware 3.0 win normal 1u new trend micro 48.91,anti-spyware 3.0 win normal 1u new nan 24.99,anti-spyware 3.0 win normal 1u new nan 24.99,0.832818329334259,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
digital video and audio production book for vegas 7 + dvd sony-pictures-digital-entertainment 49.35,digital video & audio prod book sony creative software 27.99,digital video & audio prod book sony creative software 27.99,0.8693158626556396,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
the printshop business card maker ( jewel case ) riverdeep-learning-company 9.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ) nan 8.64,encore inc printshop business card maker riverdeep-learning-company 8.01,0.8085510730743408,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
mastercook deluxe low carb valusoft 14.99,mastercook deluxe low carb edition nan 17.9,mastercook deluxe low carb edition nan 17.9,0.8778342008590698,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
apple aperture 1.5 apple 299.0,apple aperture v 1.5 photo editing nan 299.99,apple aperture v 1.5 photo editing nan 299.99,0.8962121605873108,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
apple remote desktop 3 10 managed systems apple 299.0,apple remote desktop 3 desktop management software 10-client edition apple & mac software nan 279.95,apple remote desktop 3 ( 10 managed systems ) nan 299.99,0.9301146268844604,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
quicken 2007 home & business intuit 89.95,quicken home and business 2007 ( pc ) intuit nan 89.99,quicken home and business 2007 ( pc ) intuit nan 89.99,0.9238839745521545,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
custom landdesigner 3d design 7.0 sierra on-line nan,custom land designer 3d 7.0 nan 12.9,custom land designer 3d 7.0 nan 12.9,0.8999203443527222,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
i copy dvds 2 professional edition me-too-software 69.99,i copydvds 2 professional edition me-too-software 27.9,i copydvds 2 professional edition me-too-software 27.9,0.9346861839294434,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
corel snapfire plus [ ignite photo fun ] corel 39.99,corel corporation corel snapfire plus nan 37.2,corel ( r ) snapfire ( tm ) plus nan 39.99,0.8525480628013611,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
apple final cut express hd 3.5 ( mac ) apple computer 299.0,apple final cut express hd 3.5 nan 299.99,apple final cut express hd 3.5 nan 299.99,0.9242972135543823,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
weekly reader mastering elementary/middle school math learning fogware publishing 19.99,fogware publishing weekly reader ls mastering elementary & middle school math nan 16.93,weekly reader mastering elementary & middle school math ( pc/mac ) fogware nan 19.99,0.9215901494026184,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
coreldraw graphics suite x3 upgrade corel 179.0,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ) nan 179.0,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ) nan 179.0,0.9103515148162842,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
punch ! super home suite punch ! software 49.99,punch software punch ! super home suite nan 49.95,punch software punch ! super home suite nan 49.95,0.9311143755912781,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
microsoft office frontpage 2003 academic version windows ) microsoft 159.98,microsoft 392-02322 ae frontpage 2003 nan 87.99,microsoft ( r ) frontpage 2002 nan 169.56,0.8195065855979919,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
power production storyboard quick power production nan,power production storyboard quick 5 software for mac and windows animation software nan 299.0,power production storyboard quick 5 software for mac and windows animation software nan 299.0,0.8000755906105042,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
perfect attorney premium cosmi corporation 39.99,perfect attorney premium ( pc ) cosmi nan 29.99,perfect attorney premium ( pc ) cosmi nan 29.99,0.9063836932182312,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
punch ! master landscape & home design punch ! software 59.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc nan 45.97,punch software 25100 punch ! master landscape and home design punch software 45.99,0.9167736172676086,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
crystal 3d impact ! pro 1.25 ( jewel case ) crystalgraphics 79.0,crystal-graphics crystal 3d impact ! pro animation software nan 99.95,crystal-graphics crystal 3d impact ! pro animation software nan 99.95,0.8362983465194702,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
the little mermaid/beauty and the beast yamaha 34.95,phillip keveren disney 's the little mermaid/beauty and the beast nan 23.59,phillip keveren disney 's the little mermaid/beauty and the beast nan 23.59,0.6880063414573669,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
nero 7 ultra edition enhanced pc & home entrmnt soln neso usa 99.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software nan 79.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software nan 79.99,0.8714745044708252,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
instant immersion french deluxe 2.0 topics entertainment 49.99,instant immers french dlx 2 nan 27.57,instant immersion spanish deluxe 2.0 topics nan 39.99,0.8407303094863892,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
black & white platinum pack ( mac ) feral interactive 29.99,feral interactive limited black & white platinum pack nan 27.37,feral interactive limited black & white platinum pack nan 27.37,0.8170770406723022,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
apple remote desktop 3 unlim managed systems apple 499.0,apple remote desktop 3 unlimited client edition mac apple & mac software nan 498.95,apple remote desktop 3 unlimited managed systems nan 499.99,0.940249502658844,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
punch ! master landscape professional & home design v 10.0 punch ! software 69.95,punch software 85100 punch!master landscape pro v10 and home design nan 59.97,punch software master landscape professional & home design v 10.0 nan 69.99,0.9064220786094666,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
apple remote desktop 3 10 managed systems apple 299.0,apple remote desktop 3 ( 10 managed systems ) nan 299.99,apple remote desktop 3 ( 10 managed systems ) nan 299.99,0.9301146268844604,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp nan 18.97,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ) nan 19.95,0.8572537302970886,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
norton internet security 2008 10 user symantec 199.99,norton internet security 2008 10 user nan 199.99,norton internet security 2008 10 user nan 199.99,0.9507095217704773,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
sales skills 2.0 ages 10 + victory multimedia 19.95,simply magazine sales skills nan 3.1,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure nan 19.99,0.6078053116798401,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
grisoft avg anti-virus & anti-spyware 2 year subscription grisoft 39.95,grisoft avg anti-virus & anti-spyware nan 32.29,grisoft avg anti-virus & anti-spyware nan 32.29,0.8177574872970581,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
the logo creator ( mac ) laughing bird 39.99,laughingbird the logo creator nan 34.99,laughingbird the logo creator nan 34.99,0.8832763433456421,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
sony acid pro 6 professional music workstation sony-pictures-digital-entertainment 499.95,sony media software acid pro 6 software music production software sony-pictures-digital-entertainment 299.95,sony media software acid pro 6 software music production software sony-pictures-digital-entertainment 299.95,0.9322512149810791,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
city of heroes good vs. evil edition nc soft 29.99,nc interactive inc city of heroes : good vs. evil edition nan 29.84,nc interactive inc city of heroes : good vs. evil edition nan 29.84,0.8585136532783508,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
phonics success essentials : grades 7-9 topics education 19.99,topics entertainment phonics success essentials nan 17.55,topics entertainment phonics success essentials nan 17.55,0.7505812644958496,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
panda antivirus 2007 panda software 29.95,sos aggregation company panda antivirus 2007 nan 23.72,panda internet security 2007 panda software nan 49.99,0.9227496981620789,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
acrobat professional 8 ( windows ) adobe 273.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ) nan 157.36,adobe acrobat ( v8 .0 ) pro win up from std adobe 22020452 nan 151.27,0.8237251043319702,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,0.8927314877510071,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
hoyle texas hold 'em poker ( jewel case ) encore 9.99,encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ) nan 8.44,hoyle ( r ) card games 2007 nan 19.99,0.7636216878890991,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,netopia timbuktu pro for mac and windows 2 pack nan 207.99,netopia timbuktu pro for mac and windows 2 pack nan 207.99,0.8260212540626526,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
ulead videostudio 11 plus corel 129.99,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software nan 129.95,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software nan 129.95,0.8960844874382019,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
pitstop pro 7.0 enfocus software 699.0,enfocus software pp7.0-sg-001 pitstop pro 7.0 nan 558.97,enfocus software pp7.0-sg-001 pitstop pro 7.0 nan 558.97,0.8454097509384155,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
aquazone bass edition smith-micro-software 19.99,allume aquazone bass edition smith-micro-software 19.99,allume aquazone bass edition smith-micro-software 19.99,0.9217635989189148,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
onone essentials for adobe photoshop elements version 2 full onone software 59.95,onone software essentials for adobe photoshop elements version 2 full nan 59.33,onone software essentials for adobe photoshop elements version 2 full nan 59.33,0.9072396159172058,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
hp sp linux we 50 lic/cd 3.0 c t3586a ) hewlett-packard - ( consumables ) nan,sp linux we 50 lic/cd 3.0 c nan 69216.95,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,0.8561058044433594,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
dinosaurs topics entertainment 19.99,topics presents : dinosaurs nan 12.9,topics presents : dinosaurs nan 12.9,0.8050693273544312,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
procurve vpn client software unlimited client licenses hewlett packard nan,procurve vpn client software unlimited client licenses nan 2598.96,procurve vpn client software unlimited client licenses nan 2598.96,0.9214179515838623,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
zonealarm internet security suite zone labs 49.99,zonealarm internet security suite 2007 ( pc ) zonelabs nan 49.99,zonealarm internet security suite 2007 ( pc ) zonelabs nan 49.99,0.9154866933822632,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
professor teaches excel & word individual software 19.99,individual software professor teaches excel & word nan 19.99,individual software professor teaches excel & word nan 19.99,0.9372504353523254,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
microsoft office small business 2007 full version microsoft 449.95,microsoft w87-02380 office sbe 2007 win32 nan 400.34,microsoft ( r ) office standard 2007 nan 399.99,0.7848901748657227,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
adobe production studio premium adobe 1699.0,adobe production studio premium software suite video software bundles nan 1698.95,adobe production studio premium software suite video software bundles nan 1698.95,0.8899917602539062,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
appleworks 6.2.9 apple 79.0,appleworks 6.2 for mac nan 75.99,apple appleworks 6.2.9 ( mac ) nan 79.99,0.8782961368560791,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
weekly reader mastering high school 2008 fogware publishing 29.99,fogware publishing weekly reader ls mastering high school 2008 nan 24.91,fogware publishing weekly reader ls mastering high school 2008 nan 24.91,0.8862487077713013,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
elementary school success deluxe 2006 topics entertainment 49.99,elementary school success deluxe 2006 nan 15.9,elementary school success deluxe 2006 nan 12.95,0.9071193933486938,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ) adobe 242.62,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,0.8138927221298218,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
sibelius 5 professional edition sibelius-software-ltd . 599.0,sibelius sibelius 5 software music production software sibelius-software-ltd . 449.95,sibelius sibelius 5 software music production software sibelius-software-ltd . 449.95,0.895320475101471,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
sea scene : living underwater worlds ( jewel case ) valusoft 9.99,sea scene : living underwater worlds nan 19.55,sea scene : living underwater worlds nan 19.55,0.7283802628517151,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
guitar tool worship edition midisoft corporation nan,midisoft corporation guitar tool worship edition nan 43.36,midisoft corporation guitar tool worship edition nan 43.36,0.9016696214675903,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple ilife '06 family pack software av production software nan 99.0,apple ilife '06 family pack software av production software nan 99.0,0.8552373647689819,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
adobe premiere pro cs3 adobe 799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh nan 723.95,adobe premiere pro cs3 nan 825.99,0.8779357671737671,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
web radio recorder magix entertainment nan,magix webradio recorder ( pc ) magix entertainment nan 24.99,magix webradio recorder ( pc ) magix entertainment nan 24.99,0.8775187730789185,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
avid liquid vs 7 software avid technology 888.75,avid liquid 7.0 professional video editing software for windows professional editing software nan 439.95,avid technology inc. 70102024701 software avid liquid chrome xe nan 840.97,0.8095329999923706,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 story teller 8 x 10 20 pages nan 32.91,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win nan 23.61,0.8553525805473328,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
adobe photoshop cs3 extended upgrade [ mac ] adobe 349.0,adobe photoshop cs3 extended for mac upgrade nan 329.99,adobe photoshop cs3 extended for mac upgrade nan 329.99,0.9195002913475037,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
corel dvd moviefactory 6.0 plus corel 79.99,corel corporation dvd movie factory 6 plus retial ( english ) nan 74.08,corel ulead dvd moviefactory plus 6 software for windows authoring software nan 79.95,0.9010176062583923,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,0.8968299627304077,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
quicken 2007 premier intuit 79.95,intuit quicken premier 2007 software for windows tax & finance software nan 73.95,quicken 2007 premier win cd intuit 73.99,0.9542524218559265,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,steinberg sequel music software music production software nan 99.99,steinberg sequel music software music production software nan 99.99,0.8597764372825623,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
webroot desktop firewall webroot software 29.99,webroot software 54210 desktop firewall webroot software 26.99,webroot software 54210 desktop firewall webroot software 26.99,0.9289003014564514,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
microsoft windows xp home edition full version with sp2 microsoft 199.0,microsoft windows xp home edition sp2 retail box nan 199.99,microsoft windows xp home edition sp2 retail box nan 199.99,0.8485673666000366,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
systemsuite 8 professional individual software 49.99,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,systemsuite 6 ( tm ) professional mini nan 49.99,0.856049656867981,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
pro digital frame bundle 1u onone software 99.95,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,0.8424684405326843,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
tlc clue finders math learning system sb by riverdeep encore software 19.99,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac nan 17.97,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac nan 17.97,0.8284429311752319,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
calendar creator platinum sb cs by riverdeep encore software 29.99,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,0.8939642906188965,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
corel ventura 10 dvd corel 699.0,ventura 10 dvd nan 662.5,corel corporation corel wordperfect office x3 pro dvd nan 369.09,0.7804131507873535,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
sierra hallmark card studio special edition windows ) nova development nan,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,0.8147406578063965,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
microspot macdraft pe ( mac ) microspot ltd. 99.95,microspot macdraft pe personal edition nan 85.99,microspot macdraft pe personal edition nan 85.99,0.9040216207504272,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
hollywood volume 1 yamaha 31.95,phillip keveren 501056 hollywood volume 1 nan 23.59,yamaha disney 's greatest vol . 2 smart pianosoft nan 22.13,0.7131996750831604,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
game of life jc encore 9.99,encore software 11750 game of life win 95 98 nan 7.69,encore software 11750 game of life win 95 98 nan 7.69,0.7332369089126587,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
hoyle mahjongg ( jewel case ) encore 9.99,encore 10023 hoyle mahjongg for pc encore 6.99,encore 10023 hoyle mahjongg for pc encore 6.99,0.8406549692153931,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
microsoft visual studio professional 2005 upgrade microsoft software 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,0.8999757766723633,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
roxio toast 8 titanium roxio 99.95,roxio toast 8 titanium cdr software nan 82.99,roxio toast 8 titanium cdr software nan 82.99,0.9205629825592041,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ) nan 85.97,computrace lojack for laptops 3 yr subscription nan 89.99,0.900113046169281,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
adobe premiere elements 3.0 adobe 99.99,adobe premiere elements 3 ( pc ) nan 99.99,adobe premiere elements 3.0 nan 89.99,0.8920659422874451,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
big tiny little a tiny little christmas yamaha 34.95,big tiny little big tiny little a tiny little christmas nan 23.59,big tiny little big tiny little a tiny little christmas nan 23.59,0.763652503490448,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource center cd nan 104.99,0.8858104944229126,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
the print shop design suite pro ed sb cs by the print shop encore software 199.99,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,0.8662340641021729,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
microspot interiors ( mac ) microspot ltd. 99.95,microspot interiors version 3.6 nan 85.99,microspot interiors ( mac 10.2 or later ) nan 99.95,0.8824005126953125,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
pc hoyle jewels : swap & drop it encore software 9.99,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,0.8247411847114563,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
instant immersion american sign language win/mac topics entertainment 9.99,american sign language nan 10.57,instant immersion 33 languages topics entertainment 43.99,0.7748806476593018,Linq-AI-Research/Linq-Embed-Mistral,cosine,0
national geographic photo gallery ( jewel case ) topics entertainment 9.99,national geographic photo gallery topics nan 9.95,national geographic photo gallery topics nan 9.95,0.8457772135734558,Linq-AI-Research/Linq-Embed-Mistral,cosine,1
